vehicleId,duration_sec,distance_km,avg_speed,max_speed,speed_std,mean_accel,max_accel,accel_std,count_hard_brakes,harsh_accel_count,idling_time,stop_count,day_of_week,hour_of_day,safety_score
MAT790203M7F11765,2e-06,1.6424831345959596e-09,2.692052457724094,31.468745,7.056737549592989,1913382.1501730576,562955638.888889,91553350.68034084,9.0,12.0,2.01e-06,0.0,3.0,0.0,54.1468745
MAT790203M7G12093,2e-06,1.4547035997667611e-08,28.820273354127067,57.953905000000006,17.092779039029004,-24004059.694143664,1283984333.3333335,374514580.5982077,54.0,39.0,6.2e-07,6.0,3.0,0.0,245.7953905
MAT790203M7K17708,1e-06,1.5136331354076475e-09,10.005443374819626,30.975779,11.96258707754659,-41124393.48850639,676171777.7777777,309321905.7325628,8.0,7.0,1.23e-06,2.0,3.0,0.0,41.0975779
MAT790203N7A00110,2e-06,4.1358587739277695e-09,6.377390262282061,47.196094,9.884267495812118,8495414.423349192,585214043.2098767,148616899.33755282,26.0,30.0,1.2999999999999998e-06,4.0,3.0,0.0,142.7196094
MAT790203N7A02154,1e-06,1.0130425613155363e-09,2.368070768876737,18.891402,4.995564802515912,207819.352294878,337977361.1111111,91282815.13218892,14.0,15.0,1.2499999999999997e-06,3.0,3.0,0.0,73.8891402
MAT790203N7A02164,1e-06,5.512846166666665e-10,1.8133808205128203,12.416663333333332,3.98662131875853,10488725.357432231,344907314.81481475,105078025.78933808,5.0,3.0,3.6000000000000005e-07,2.0,3.0,0.0,22.241666333333335
MAT790203N7B04347,2e-06,1.5802768981509537e-08,29.011494275625576,64.986718,18.141388335263336,2982733.7998848585,1205982361.1111112,351262984.0267405,45.0,42.0,1.6000000000000006e-07,5.0,3.0,0.0,225.4986718
MAT790203N7B04598,1e-06,1.5769848781499516e-08,20.760449705350204,51.01015400000001,15.495655607236676,-9761495.160353366,498155416.6666666,225057963.7960864,17.0,18.0,4.1e-07,5.0,3.0,0.0,92.1010154
MAT790203N7B04671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-07,0.0,3.0,0.0,0.0
MAT790203N7B04674,2e-06,6.862969585909847e-09,9.358551570367528,37.65950166666667,11.147693758610954,1880189.6077023472,777170070.9876544,196218300.1488185,35.0,40.0,1.0199999999999991e-06,9.0,3.0,0.0,188.76595016666667
MAT790203N7C05592,1e-06,1.3367950927749718e-09,3.1767447406482403,42.321875,9.133952154577727,6070602.516619187,786887481.4814817,135054821.72047457,10.0,9.0,1.2999999999999994e-06,2.0,3.0,0.0,52.2321875
MAT790203N7D08060,2e-06,5.612176149655283e-09,11.655974215425228,35.75781,9.693598113130117,-319511.7705833481,505817853.5353535,189414677.4532155,23.0,37.0,1.01e-06,9.0,3.0,0.0,146.575781
MAT790203N7D08062,1e-06,1.0898549671464644e-08,16.5259453342803,38.218748000000005,11.012975777551352,-7637683.231392693,601453888.8888888,204913101.16507924,14.0,16.0,2.700000000000001e-07,4.0,3.0,0.0,77.8218748
MAT790203N7D08116,2e-06,8.087195443450377e-09,19.4247714613456,41.521091,12.090101817397269,-9349737.504578749,579362027.7777779,210396515.26292044,18.0,21.0,4.2e-07,1.0,3.0,0.0,100.1521091
MAT790203N7D08119,2e-06,4.928303531435231e-09,5.602319167574093,19.521089,6.21858720510687,-36769270.34378944,240939611.11111104,159430261.04070848,11.0,14.0,6.3e-07,6.0,3.0,0.0,62.9521089
MAT790203N7D08153,1e-06,8.558239734848482e-10,2.684471785714286,17.672739999999997,5.263535246828647,-33519100.669392325,40909120.370370366,133296127.51213408,4.0,4.0,9.7e-07,3.0,3.0,0.0,21.767274
MAT790203N7D09044,2e-06,2.525705349929854e-09,3.613630785371195,43.336716,9.64783796727863,148653.14077056455,729343824.0740741,155710881.39604375,23.0,20.0,1.7699999999999996e-06,5.0,3.0,0.0,113.3336716
MAT790203N7D09461,0.0,4.6056094475308646e-10,9.480429011111111,23.535153,8.370932321352894,-4651182.469135791,310459972.2222222,241977728.2381514,3.0,5.0,2.0000000000000002e-07,2.0,3.0,0.0,21.3535153
MAT790203N7D09471,2e-06,9.484862923148153e-09,21.28992878164625,53.38749800000001,13.71636686533474,-18365532.37966126,511016962.962963,249750748.7910089,22.0,24.0,4.5000000000000003e-07,3.0,3.0,0.0,119.3387498
MAT790203N7E12532,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01e-06,0.0,3.0,0.0,0.0
MAT790203N7E12640,0.0,7.006428571428569e-13,0.1261157142857142,0.2522314285714285,0.1783545535712273,3503214.2857142845,7006428.571428569,4954293.154756316,0.0,1.0,1e-08,0.0,3.0,0.0,2.025223142857143
MAT790203N7E13274,1e-06,1.8214144312309603e-09,4.95383198316874,29.082027,8.46828515460941,10886415.118251134,707942638.8888888,165530479.88832653,20.0,17.0,1.02e-06,7.0,3.0,0.0,96.9082027
MAT790203N7E13281,1e-06,5.536731431108551e-09,16.512554553090514,71.286717,21.734649307255005,49340392.69750262,1567088214.2857146,409371444.0207359,25.0,25.0,3e-07,8.0,3.0,0.0,132.1286717
MAT790203N7F13369,2e-06,1.7915624832449497e-08,32.59697882820856,59.583982500000005,20.272545025385625,-4751503.93700558,983875777.7777776,381897630.5237926,31.0,30.0,8e-07,5.0,3.0,0.0,158.95839825
MAT790203N7F13484,0.0,2.373586805555556e-12,0.2848304166666667,0.85449125,0.4933407532076798,7911956.018518519,23735868.05555556,13703909.811324438,0.0,1.0,6e-08,0.0,3.0,0.0,2.0854491250000002
MAT790203N7F13569,0.0,4.2317708333333334e-13,0.2955729166666667,0.734375,0.3875727103322302,-5412302.671523982,0.0,9314368.76614287,2.0,0.0,6.2e-07,0.0,3.0,0.0,6.0734375
MAT790203N7F14275,1e-06,1.2986373981481478e-10,0.2849474333333334,1.046875,0.3575990424721365,1690339.5032040507,13975749.999999994,4560655.328600937,2.0,5.0,1.73e-06,1.0,3.0,0.0,16.1046875
MAT790203N7F14296,0.0,7.98959076248597e-10,2.2680211530934344,5.896092,2.0056641543664013,-248638.34729926707,117927310.6060606,63611131.55913136,7.0,7.0,6.999999999999999e-08,2.0,3.0,0.0,35.5896092
MAT790203N7F14340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7e-07,0.0,3.0,0.0,0.0
MAT790203N7F15578,2e-06,5.081028947797419e-09,15.712483144367406,37.573434,11.506041616551254,3163173.0344219664,764658232.3232325,257616796.7528678,29.0,25.0,1.2299999999999994e-06,8.0,3.0,0.0,140.7573434
MAT790203N7G16350,0.0,2.114517786230436e-09,17.043154568471532,47.370311,16.135704301710536,74600036.2617876,834722166.6666667,340947818.3310222,10.0,14.0,1.7000000000000001e-07,2.0,3.0,0.0,62.7370311
MAT790203N7G16368,0.0,2.365962722222222e-09,5.5119934,15.898435,6.106253482638269,-3715903.956821735,365516416.66666657,173705093.2501195,5.0,4.0,9.999999999999998e-08,1.0,3.0,0.0,24.5898435
MAT790203P7B04033,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.349999999999999e-06,0.0,3.0,0.0,0.0
MAT790203P7C06547,2e-06,3.934659728217191e-09,6.220872400034787,66.15781199999999,13.139192980959264,3812665.7695291946,1156011305.555555,227642917.17857057,24.0,24.0,1.74e-06,3.0,3.0,0.0,126.6157812
MAT790204L2F02453,1e-06,4.289777466386082e-09,11.348503133838385,48.353124,13.519094240285556,5317569.501975514,658060895.0617284,286457026.9137329,13.0,16.0,4.4e-07,4.0,3.0,0.0,75.8353124
MAT790204L2F02544,2e-06,1.6654583122727274e-08,31.12099632760033,55.510155,15.49397398591714,-19428688.352855027,1131054749.9999998,383612988.7396097,23.0,13.0,7.5e-07,3.0,3.0,0.0,100.5510155
MAT790204L2F02547,1e-06,1.4472607609792371e-08,28.030236869248032,56.579686,20.050310460244468,-44186580.59968596,321251636.36363643,239686602.8216304,14.0,11.0,3.800000000000001e-07,2.0,3.0,0.0,69.6579686
MAT790204L2G02740,1e-06,2.461197033604433e-09,6.4940432208523085,32.67516157894736,11.265965002121073,-58450112.85774169,145664279.97075993,264736524.33495465,5.0,6.0,1.1e-07,1.0,3.0,0.0,30.267516157894736
MAT790204M1K23609,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790204M1K23669,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-06,0.0,3.0,0.0,0.0
MAT790204M2F06922,2e-06,1.5024374349046016e-10,0.3401826543374926,27.685153000000003,2.5141743081455536,1250684.4774154455,769032027.7777778,83517067.4320577,9.0,6.0,2.3e-06,3.0,3.0,0.0,41.768515300000004
MAT790204M2F07058,1e-06,2.6446666335227275e-09,12.8021938719697,37.461716,13.07498169315638,21822401.96282522,1040603222.2222222,388990641.0715314,12.0,14.0,3.3e-07,5.0,3.0,0.0,67.7461716
MAT790204M2F08040,2e-06,5.5697499048174045e-11,0.1364455786844734,7.493387692307692,0.7892696220772801,-4217.25521067614,144130567.2105672,25666082.234601256,5.0,6.0,2.31e-06,2.0,3.0,0.0,27.749338769230768
MAT790204M2F08073,2e-06,1.2195859276699385e-08,20.84438951847689,63.945311,25.59698752402569,-14498087.28207819,1124609333.3333335,246465923.52771232,33.0,29.0,1.47e-06,4.0,3.0,0.0,163.3945311
MAT790204M2F08101,2e-06,8.763846931623931e-10,0.5372394179425691,32.633592,3.47657894571936,-6246453.094314671,182784823.23232323,59276994.7766308,5.0,3.0,2.229999999999999e-06,2.0,3.0,0.0,24.2633592
MAT790204M2G09852,1e-06,2.8593522367424243e-09,12.215632136363636,37.882809,14.036492019033323,-37262626.04642098,477337500.0,275545349.1111624,15.0,13.0,8.200000000000001e-07,3.0,3.0,0.0,74.7882809
MAT790204M2K16617,1e-06,5.114290784280303e-09,17.10233985070533,61.771092,21.41289009932276,-13766136.843807532,842566287.8787879,365990168.7216103,15.0,18.0,4.4e-07,3.0,3.0,0.0,87.1771092
MAT790204M2N16811,2e-06,0.0,0.364453,1.457812,0.7289059999999999,-82306.4588979223,0.0,164612.9177958446,1.0,0.0,2.22e-06,1.0,3.0,0.0,3.1457812
MAT790204M2N16812,2e-06,7.1925736959595975e-09,24.656298020202023,64.296875,25.09077646779553,-20319594.29102729,1442990416.6666667,437175534.185154,11.0,7.0,1.78e-06,2.0,3.0,0.0,53.4296875
MAT790204M2N16931,2e-06,2.3306954868338444e-09,4.086820588903434,56.91210916666666,10.301365144119451,21147171.45248489,1150892261.9047616,184974545.44517797,15.0,22.0,1.7099999999999995e-06,6.0,3.0,0.0,94.69121091666666
MAT790204M7P21551,2e-06,1.6778614898989897e-11,0.0145542653810835,1.149857272727273,0.1189190532626737,-258104.8872564024,8083749.999999998,3477479.812129705,2.0,2.0,2.1e-06,1.0,3.0,0.0,10.114985727272728
MAT790204N2B01944,0.0,4.553709858116883e-09,10.14821561525974,29.112499000000003,10.22683084004089,20078811.8289638,808680527.7777778,344295447.908507,4.0,3.0,6e-08,2.0,3.0,0.0,20.9112499
MAT790204N2B02457,1e-06,1.3605776010101013e-11,0.0661902616707616,3.651986363636364,0.4466856178945754,1.0068352158005174e-10,66830371.21212123,14783971.705953147,1.0,2.0,1.19e-06,1.0,3.0,0.0,7.365198636363637
MAT790204N2B02459,2e-06,6.586389362984008e-09,23.969002231786188,52.95312,18.904346301464344,-5402496.538825776,980752480.7692306,229330951.0813128,15.0,14.0,9.699999999999998e-07,5.0,3.0,0.0,78.295312
MAT790204N2C05002,1e-06,2.0912295524691357e-11,0.1183974376543209,4.8689222222222215,0.6644929169678235,-965229.3209876544,73875115.74074073,19824731.98661484,2.0,2.0,1.9199999999999994e-06,2.0,3.0,0.0,10.486892222222222
MAT790204N2C05135,2e-06,1.648081972755331e-09,1.5131873928282829,25.278904,4.762589148879116,20716.4852894038,429210083.33333325,89091048.17185244,8.0,6.0,1.41e-06,2.0,3.0,0.0,38.527890400000004
MAT790204N2C06050,2e-06,4.050925925925926e-12,0.0022435897435897,0.2916666666666667,0.025580858896455,-49857.54985754986,1620370.3703703703,725731.1351101996,1.0,1.0,2.3499999999999995e-06,0.0,3.0,0.0,5.029166666666667
MAT790204N2H16031,1e-06,5.153892987232444e-09,19.46187682070707,53.341405,19.40956086970731,29185365.952724047,1017826659.0909092,372043920.76626223,22.0,21.0,3.9e-07,4.0,3.0,0.0,113.3341405
MAT790204N2K18463,0.0,3.2571979572310403e-10,6.9380596825396825,25.292964,9.406332138860776,6859065.093428833,696549361.1111112,354581490.130395,4.0,2.0,4.1e-07,2.0,3.0,0.0,18.5292964
MAT790204N2P23207,2e-06,4.2598681780864205e-09,4.3098645522138685,46.22569222222223,10.245549200873253,3472496.2005386404,1251822861.1111112,263774478.2770421,18.0,20.0,1.6899999999999997e-06,6.0,3.0,0.0,98.62256922222222
MAT790204N2P23208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4e-07,0.0,3.0,0.0,0.0
MAT790204N2P23519,0.0,1.4405937114898988e-09,19.181806155080217,46.299713636363634,16.4360655440012,-1606652.348856202,850412333.3333333,388261992.06228834,7.0,8.0,3.0000000000000004e-08,2.0,3.0,0.0,41.629971363636365
MAT790204N7C07375,2e-06,2.1429726050289216e-09,4.072591543539513,47.799999,10.540761925729171,-10367257.603815928,773034982.3232327,177068632.51722744,13.0,8.0,1.82e-06,4.0,3.0,0.0,59.7799999
MAT790204P2B05867,0.0,0.0,0.3997383333333333,0.7994766666666666,0.565315372400417,-11103842.592592591,0.0,15703204.788900472,1.0,0.0,1e-08,0.0,3.0,0.0,3.0799476666666665
MAT790204P2C08417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-08,0.0,3.0,0.0,0.0
MAT790204P2C08418,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MAT790205L7H05599,2e-06,7.953909722222222e-12,0.0198847743055555,1.271093,0.138870194608658,-2.9103830456733704e-11,32939087.962962963,4070680.885855253,3.0,3.0,2.339999999999999e-06,1.0,3.0,0.0,15.1271093
MAT790205L7J05973,2e-06,6.412556323072143e-09,13.931529168490137,48.91953,18.42895372355645,-15854944.1430118,802951338.3838384,320961081.85665387,21.0,18.0,1.2499999999999997e-06,5.0,3.0,0.0,103.891953
MAT790205L7K08715,2e-06,7.0488619233375425e-09,12.161505210700758,53.892185,17.97778260411806,3117821.329922485,1147884106.4814813,287409455.9772647,17.0,21.0,1.2899999999999995e-06,5.0,3.0,0.0,98.3892185
MAT790205L7N09643,2e-06,1.0015415156944444e-08,7.098188591046833,51.1875,14.913783398780804,-14710476.148753043,444136990.7407408,157948932.92543283,19.0,16.0,1.3899999999999998e-06,6.0,3.0,0.0,94.11875
MAT790205L7N09699,2e-06,1.1421960883245652e-08,20.4700051692784,54.69921800000001,17.524975890900574,-4641166.789846774,923227694.4444448,330278557.1110014,32.0,35.0,4.5000000000000003e-07,7.0,3.0,0.0,171.4699218
MAT790205L7N10214,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MAT790205L7N10241,0.0,2.487599000014029e-09,16.061712080202017,51.012499000000005,18.469207996166908,6471618.75203064,533007722.2222223,289262265.56389475,10.0,12.0,5.200000000000001e-07,2.0,3.0,0.0,59.1012499
MAT790205L7P11725,1e-06,8.968290699681335e-09,23.876973535410126,49.79774333333333,17.036838668775367,-36639798.33170796,847070305.5555555,359297964.7936997,27.0,23.0,3.3e-07,5.0,3.0,0.0,131.97977433333332
MAT790205L7P11728,1e-06,4.651978036347603e-09,24.718786175588303,49.211715000000005,17.562461978810862,-24408539.24439893,739393765.4320989,344376984.3720148,14.0,10.0,2.0000000000000002e-07,3.0,3.0,0.0,66.9211715
MAT790205L7P11731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1000000000000005e-07,0.0,3.0,0.0,0.0
MAT790205L7P11734,1e-06,7.4190972363536165e-09,16.353857110022744,56.163279,14.981021073005802,12340187.430853354,1207009509.2592592,309753348.9093448,25.0,27.0,6.8e-07,10.0,3.0,0.0,134.6163279
MAT790205L7P11745,2e-06,5.502214980518324e-09,12.696558177615746,44.605465,13.426493743519964,-50084864.70028494,487203388.88888896,217324871.92143512,19.0,16.0,1.3500000000000002e-06,5.0,3.0,0.0,93.4605465
MAT790205L7P12008,0.0,2.5577232919191915e-09,26.316306304545456,43.679686,14.30350899764669,-3610620.9722222,857703944.4444443,384198680.7164564,10.0,9.0,2e-08,2.0,3.0,0.0,52.3679686
MAT790205L7P12011,2e-06,7.188961693371751e-09,12.292826178677872,42.910153,11.581402098990267,-21705163.007533666,444367938.7626264,224130598.47689345,28.0,34.0,8.5e-07,10.0,3.0,0.0,156.2910153
MAT790205L7P12015,1e-06,3.514521659337422e-09,16.368112151440517,47.049997000000005,18.56412476933149,34036153.18201381,474218722.2222223,123764203.13305418,9.0,18.0,2e-07,3.0,3.0,0.0,67.7049997
MAT790205M7A01217,1e-06,6.238027852474839e-09,21.29601556711229,48.974999,16.347510983134516,13472136.14329596,729752500.0,299677701.994135,20.0,27.0,1.07e-06,5.0,3.0,0.0,118.8974999
MAT790205M7A01319,2e-06,5.1184017818742995e-09,7.160682471992654,47.215623,13.95138629360436,-4608362.5240360135,992601787.3176206,209290965.98079237,27.0,22.0,1.7000000000000002e-06,7.0,3.0,0.0,129.7215623
MAT790205M7A01369,2e-06,4.859509309652076e-09,4.922110387456656,52.446875,12.759670732914971,-12589167.311650025,903732621.2121212,198408923.2554036,16.0,12.0,1.8299999999999996e-06,4.0,3.0,0.0,77.2446875
MAT790205M7B02685,2e-06,3.708319461707351e-09,5.634116109054462,25.02109,7.570342899276938,2936715.397033811,572048527.7777778,99958216.99098,24.0,25.0,1.42e-06,0.0,3.0,0.0,124.502109
MAT790205M7B03867,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790205M7B03870,2e-06,1.0102793691080141e-08,11.651402213195809,50.203124,17.02706049361756,2515591.0435438897,781119773.8095238,222138750.98297575,34.0,36.0,1.0999999999999998e-06,5.0,3.0,0.0,179.0203124
MAT790205M7B04562,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3500000000000004e-06,0.0,3.0,0.0,0.0
MAT790205M7B05307,1e-06,2.503302909986926e-09,9.590494088193289,35.56171500000001,11.619763682193986,-42683199.63610978,595847098.4848485,262033282.8056309,13.0,15.0,2.400000000000001e-07,5.0,3.0,0.0,72.5561715
MAT790205M7C05450,0.0,1.5804078978956226e-09,16.559765979946526,42.850139090909096,16.178326952647623,-77853744.07679737,285156194.4444444,262434180.05116117,8.0,7.0,2.7e-07,2.0,3.0,0.0,42.28501390909091
MAT790205M7C07806,2e-06,3.9037850664767326e-11,0.0926025362456473,5.31605,0.5809918932411708,788487.0212092435,99530454.54545452,12283268.501265336,6.0,5.0,2.32e-06,1.0,3.0,0.0,28.531605
MAT790205M7C07838,2e-06,1.6211960766781906e-08,26.569435483982684,57.77769545454546,20.667873278383627,-39663028.52627567,1305135358.5858586,522222944.5388078,31.0,31.0,7.200000000000001e-07,8.0,3.0,0.0,160.77776954545453
MAT790205M7C07845,2e-06,2.9345087160396703e-09,5.214166948283921,56.17812300000001,12.84330667054285,563346.3022148565,1526576935.1851852,202310778.8165912,19.0,18.0,1.9e-06,3.0,3.0,0.0,98.6178123
MAT790205M7C07934,2e-06,1.8287570512820515e-12,0.0057750222672064,0.4825715384615385,0.0479649806920245,1.6338992537113657e-11,13404764.957264958,1563276.8672543643,2.0,1.0,2.35e-06,0.0,3.0,0.0,8.048257153846153
MAT790205M7C07937,2e-06,1.2373320071647028e-08,17.935751325686443,63.971092,23.974692242730654,-3990746.7600496304,890776875.0,251908259.89765948,38.0,30.0,1.34e-06,5.0,3.0,0.0,180.3971092
MAT790205M7C07968,2e-06,1.4136810601783713e-08,19.32653925501886,50.32656000000001,19.25201761362537,-44499764.99034805,860264694.4444444,331637133.0266315,17.0,18.0,5.1e-07,3.0,3.0,0.0,92.032656
MAT790205M7C08185,1e-06,9.744990559613998e-09,26.43479049085359,56.910935,15.570076974771853,-35717958.62132121,785976049.3827163,348123849.4656956,36.0,26.0,2.1e-07,4.0,3.0,0.0,165.6910935
MAT790205M7D08806,2e-06,6.86538811350509e-09,12.811953535264209,56.10329777777778,17.038882950861414,2179472.781767036,1001480521.6049384,251215723.30327344,26.0,22.0,1.3999999999999995e-06,3.0,3.0,0.0,127.61032977777778
MAT790205M7D09746,2e-06,1.2332331039004207e-09,2.290644237077737,46.52256777777778,7.6073211633203055,608473.9724256828,587478333.3333333,127271421.92265308,11.0,13.0,2.1e-06,3.0,3.0,0.0,63.65225677777778
MAT790205M7D09877,2e-06,1.4565046006801145e-08,35.59716611822877,56.61718636363637,17.363022993175043,-396378.2532541624,1259711354.1666667,424857190.8640484,32.0,28.0,9.2e-07,3.0,3.0,0.0,157.66171863636364
MAT790205M7D09912,2e-06,1.5108897312570146e-08,27.374374898016868,61.128123,25.057608381001582,-332377.75680448813,1146440944.4444442,378581661.3875664,32.0,38.0,1.1199999999999997e-06,5.0,3.0,0.0,178.1128123
MAT790205M7D10007,2e-06,4.421693444457394e-09,6.203364367883967,39.31944111111111,9.912159932301863,-2226161.581890329,541493000.0,149704467.34560698,28.0,33.0,1.4899999999999995e-06,8.0,3.0,0.0,153.9319441111111
MAT790205M7D10148,1e-06,2.0890481707344282e-08,33.01272661387311,53.3095675,16.100147137651167,-52446572.89815926,1268744590.2777777,446152580.131558,18.0,13.0,2e-08,2.0,3.0,0.0,85.33095675
MAT790205M7D10175,2e-06,2.452582702020202e-12,0.0061314567550505,0.5248572727272728,0.0527745850488194,0.0,9946458.333333332,1525892.7984513142,1.0,2.0,2.35e-06,0.0,3.0,0.0,7.052485727272727
MAT790205M7D10233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0000000000000003e-07,0.0,3.0,0.0,0.0
MAT790205M7F11129,0.0,7.696791363636364e-11,6.927112227272728,15.105468000000002,8.063720317095344,0.0,419596333.33333343,318041497.721876,2.0,1.0,1e-08,1.0,3.0,0.0,9.5105468
MAT790205M7F11132,1e-06,1.2299612743882276e-08,28.847323369472797,54.665623,21.172583780132754,-118846705.86774062,463563361.1111111,363497766.1165789,14.0,11.0,4.5e-07,2.0,3.0,0.0,69.46656229999999
MAT790205M7F11193,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0,0.0
MAT790205M7F11311,2e-06,1.7324793606158735e-08,18.32333576861204,65.96732818181817,21.87484179463729,5899083.351167195,1184305462.315462,392941534.9938376,27.0,29.0,7.900000000000001e-07,5.0,3.0,0.0,145.5967328181818
MAT790205M7F11328,2e-06,5.9545016657688e-09,6.081472689454546,57.914062000000015,14.149666230733716,7853276.648388645,1117643166.666667,223721937.50038627,15.0,15.0,1.6599999999999998e-06,4.0,3.0,0.0,80.7914062
MAT790205M7G12155,2e-06,1.4171079592031423e-09,1.5928763625888511,48.759374,7.843676221924108,-3885177.477241554,891013636.3636361,108071059.27665745,6.0,6.0,2.17e-06,2.0,3.0,0.0,34.8759374
MAT790205M7G12997,2e-06,2.861416015652326e-09,3.738568449023392,37.745308,9.010548899246931,-1286092.7003723308,850151805.5555557,148290800.69701654,25.0,20.0,1.86e-06,6.0,3.0,0.0,118.7745308
MAT790205M7G13222,0.0,5.110216396436588e-09,28.26154354006734,47.699648888888895,16.408598777329566,-13945739.09652076,838252296.2962962,418399188.8481562,11.0,16.0,2.7e-07,1.0,3.0,0.0,69.7699648888889
MAT790205M7G13225,2e-06,1.4400465085158976e-08,12.8830414953393,56.91640600000001,18.31923831343096,-18763455.50426289,916769260.10101,284371136.39040595,20.0,23.0,7.8e-07,6.0,3.0,0.0,111.6916406
